Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
299,TDS,Campus-2022,ADM,13:50:08,23:03:17,9:14:45,6:54:18,2:20:27,1:05:55,1:14:31,Billed,1,6,0,14,No,13.833333333333334,9.233333333333333,2.333333333333333,1.2333333333333334,7,0,0,6.9,1.0833333333333333,74.72924187725633,0.2527075812274368,4.833333333333334,6.5,0.2333333333333325,3,Silent Overworker,Christopher Lopez
792,TDS,Campus-2022,Bristol-Myers Squibb,12:26:53,22:02:00,9:35:23,6:54:15,2:41:07,1:00:21,1:40:45,Billed,2,5,0,23,No,12.433333333333334,9.583333333333334,2.6833333333333336,1.6666666666666663,7,0,0,6.9,1,72,0.28,3.4333333333333336,6,0.5833333333333339,3,Silent Overworker,Bryan Phillips
499,TDS,Campus 2024,"Gilead Sciences, Inc.",12:34:25,21:51:53,9:17:36,6:54:14,2:23:22,1:18:45,1:04:36,Unbilled,1,11,0,8,No,12.566666666666666,9.283333333333331,2.3833333333333333,1.0666666666666669,12,1,0,6.9,1.3,74.32675044883304,0.2567324955116696,3.5666666666666664,11.5,0.2833333333333332,3,Silent Overworker,Angela Robertson
1226,TDS,Campus-2023,Bristol-Myers Squibb,12:52:10,22:10:18,9:18:35,6:52:39,2:25:56,0:26:23,1:59:32,Billed,4,11,0,35,No,12.866666666666667,9.3,2.4166666666666665,1.9833333333333332,15,0,0,6.866666666666667,0.4333333333333333,73.83512544802868,0.2598566308243727,3.866666666666667,13,0.3000000000000007,3,Silent Overworker,Kristin Wilson
701,AL,Ragnarok TDS2,Dell,13:07:13,22:11:36,9:04:35,6:52:35,2:11:59,1:27:07,0:44:51,Unbilled,2,11,0,17,No,13.116666666666667,9.066666666666666,2.183333333333333,0.7333333333333333,13,1,0,6.866666666666667,1.45,75.73529411764707,0.2408088235294117,4.116666666666667,12,0.0666666666666664,1,Late Starter,Gabriel Jackson
809,TDS,Campus-2023,Abbvie,12:46:40,21:53:10,9:06:30,6:52:23,2:14:06,1:14:20,0:59:46,Billed,1,4,1,18,No,12.766666666666667,9.1,2.2333333333333334,0.9833333333333332,5,0,0,6.866666666666667,1.2333333333333334,75.45787545787547,0.2454212454212454,3.766666666666668,4.5,0.0999999999999996,1,Late Starter,Tracy Jones
967,TDS,Campus-2022,Abbott Ireland,13:02:57,22:16:39,9:12:01,6:52:14,2:19:46,0:16:45,2:03:01,Unbilled,3,4,0,34,Yes,13.033333333333331,9.2,2.3166666666666664,2.05,7,1,1,6.866666666666667,0.2666666666666666,74.6376811594203,0.2518115942028985,4.033333333333333,5.5,0.1999999999999993,0,Consistent Performer,Shelley Sellers
674,TDS,Campus-2022,Mars,12:57:20,22:08:11,9:13:02,6:51:49,2:21:12,0:36:55,1:44:16,Billed,1,10,0,13,No,12.95,9.216666666666669,2.35,1.7333333333333334,11,0,0,6.85,0.6,74.32188065099456,0.2549728752260398,3.9499999999999993,10.5,0.2166666666666667,3,Silent Overworker,Ryan Smith
609,TDS,Campus-2022,Dell,13:00:11,22:02:17,9:02:27,6:51:45,2:10:42,1:02:58,1:07:43,Billed,1,11,0,2,No,13,9.033333333333331,2.1666666666666665,1.1166666666666667,12,0,0,6.85,1.0333333333333334,75.83025830258302,0.2398523985239852,4,11.5,0.0333333333333332,1,Late Starter,Connie Fox
661,TDS,Campus-2022,ADM,11:44:17,20:52:57,9:08:26,6:51:42,2:16:43,0:41:09,1:35:34,Billed,0,6,0,11,No,11.733333333333333,9.133333333333333,2.2666666666666666,1.5833333333333337,6,0,0,6.85,0.6833333333333333,75,0.2481751824817518,2.7333333333333325,6,0.1333333333333328,3,Silent Overworker,Shawn Lynch
974,TDS,Campus-2023,Bristol-Myers Squibb,12:56:47,22:08:14,9:11:21,6:51:31,2:19:50,0:28:33,1:51:16,Billed,3,7,0,24,No,12.933333333333334,9.183333333333334,2.3166666666666664,1.85,10,0,0,6.85,0.4666666666666667,74.59165154264971,0.2522686025408348,3.9333333333333336,8.5,0.1833333333333335,3,Silent Overworker,Jill Smith
1090,TDS,Campus 2024,CHEVRON U.S.A. INC.,12:43:49,21:44:03,9:00:31,6:51:16,2:09:14,0:32:45,1:36:28,Unbilled,1,21,0,12,No,12.716666666666669,9,2.15,1.6,22,1,0,6.85,0.5333333333333333,76.11111111111111,0.2388888888888888,3.716666666666667,21.5,0,3,Silent Overworker,Gina Edwards
1263,TDS,Campus 2024,Abbvie,13:27:31,22:25:35,9:00:16,6:50:51,2:09:24,0:36:00,1:33:24,Unbilled,5,17,1,37,No,13.45,9,2.15,1.55,22,1,0,6.833333333333333,0.6,75.92592592592592,0.2388888888888888,4.449999999999999,19.5,0,3,Silent Overworker,Angel Thomas
1342,TDS,Campus-2023,SABIC,12:15:37,21:15:56,8:59:27,6:50:44,2:08:42,0:31:46,1:36:56,Billed,1,13,0,17,No,12.25,8.983333333333333,2.1333333333333333,1.6,14,0,0,6.833333333333333,0.5166666666666667,76.06679035250464,0.2374768089053803,3.25,13.5,0,3,Silent Overworker,Dr. Kristine Hudson
1406,AL,Campus-2019,SABIC,14:19:13,23:36:32,9:17:38,6:50:40,2:26:58,0:43:35,1:43:22,Billed,9,24,0,56,No,14.316666666666666,9.283333333333331,2.4333333333333336,1.7166666666666668,33,0,0,6.833333333333333,0.7166666666666667,73.60861759425494,0.2621184919210054,5.316666666666666,28.5,0.2833333333333332,3,Silent Overworker,Michelle King
536,TDS,Campus 2024,Mars,12:34:33,21:37:17,9:02:52,6:49:55,2:12:57,0:32:55,1:40:01,Unbilled,1,11,0,6,Yes,12.566666666666666,9.033333333333331,2.2,1.6666666666666663,12,1,1,6.816666666666666,0.5333333333333333,75.46125461254613,0.2435424354243542,3.5666666666666664,11.5,0.0333333333333332,0,Consistent Performer,Heather Peters
634,AL,Lateral,Nike,11:47:00,20:54:17,9:07:56,6:49:38,2:18:18,0:54:42,1:23:35,Unbilled,0,2,1,28,No,11.783333333333331,9.116666666666667,2.3,1.3833333333333333,2,1,0,6.816666666666666,0.9,74.77148080438755,0.2522851919561242,2.783333333333333,2,0.1166666666666671,3,Silent Overworker,Chad Fowler
1341,TDS,Campus-2022,CHEVRON U.S.A. INC.,11:25:18,20:09:34,8:44:51,6:49:30,1:55:20,0:32:21,1:22:59,Unbilled,3,10,0,38,No,11.416666666666666,8.733333333333333,1.9166666666666663,1.3666666666666667,13,1,0,6.816666666666666,0.5333333333333333,78.05343511450383,0.2194656488549618,2.416666666666666,11.5,0,1,Late Starter,Nicole Robles
248,AL,Campus-2020,Engineering Improvement,12:42:36,21:56:21,9:13:05,6:49:26,2:23:38,0:44:09,1:39:28,Unbilled,17,6,0,0,No,12.7,9.216666666666669,2.3833333333333333,1.65,23,1,0,6.816666666666666,0.7333333333333333,73.96021699819167,0.2585895117540687,3.6999999999999993,14.5,0.2166666666666667,3,Silent Overworker,Natalie Cox
778,TDS,Campus 2024,RECURSION,12:49:53,21:58:07,9:08:03,6:49:26,2:18:37,0:27:11,1:51:26,Unbilled,1,11,0,8,No,12.816666666666666,9.133333333333333,2.3,1.85,12,1,0,6.816666666666666,0.45,74.63503649635037,0.2518248175182481,3.8166666666666655,11.5,0.1333333333333328,3,Silent Overworker,Jeffrey Hodges
1010,TDS,Campus-2023,Bristol-Myers Squibb,12:04:14,21:15:41,9:11:03,6:49:26,2:21:37,0:14:02,2:07:34,Unbilled,2,7,0,27,No,12.066666666666666,9.183333333333334,2.35,2.1166666666666667,9,1,0,6.816666666666666,0.2333333333333333,74.22867513611615,0.2558983666061706,3.0666666666666664,8,0.1833333333333335,3,Silent Overworker,Claudia Patterson
206,TDS,Campus-2023,Loyalty Pacific,8:06:10,17:48:32,9:43:06,6:49:12,2:53:53,0:12:46,2:41:07,Billed,2,8,0,4,No,8.1,9.716666666666669,2.8833333333333333,2.6833333333333336,10,0,0,6.816666666666666,0.2,70.15437392795883,0.2967409948542024,0.9000000000000004,9,0.7166666666666668,3,Silent Overworker,Rebecca Mata
904,AL,Lateral,Engineering Improvement,12:19:21,21:26:29,9:06:52,6:48:51,2:18:00,0:20:15,1:57:45,Unbilled,0,4,0,18,No,12.316666666666666,9.1,2.3,1.95,4,1,0,6.8,0.3333333333333333,74.72527472527473,0.2527472527472527,3.3166666666666664,4,0.0999999999999996,3,Silent Overworker,Yvette Wheeler
177,TDS,Campus-2023,Abbott Laboratories,13:15:05,22:24:46,9:10:10,6:48:47,2:21:22,0:31:05,1:50:17,Unbilled,0,5,0,4,No,13.25,9.166666666666666,2.35,1.8333333333333333,5,1,0,6.8,0.5166666666666667,74.18181818181819,0.2563636363636364,4.25,5,0.166666666666666,3,Silent Overworker,Phillip Warren
1153,TDS,Campus-2022,Bristol-Myers Squibb,12:08:42,21:15:07,9:06:58,6:48:37,2:18:20,1:09:58,1:08:22,Billed,5,10,0,25,No,12.133333333333333,9.1,2.3,1.1333333333333333,15,0,0,6.8,1.15,74.72527472527473,0.2527472527472527,3.133333333333333,12.5,0.0999999999999996,3,Silent Overworker,Michael Cooper
1220,TDS,Ragnarok TDS2,CHEVRON U.S.A. INC.,11:36:41,20:50:19,9:13:15,6:48:37,2:24:38,0:51:26,1:33:11,Unbilled,2,12,0,33,No,11.6,9.216666666666669,2.4,1.55,14,1,0,6.8,0.85,73.77938517179024,0.2603978300180831,2.6,13,0.2166666666666667,3,Silent Overworker,Jennifer Nichols
1322,TDS,Campus-2022,Bristol-Myers Squibb,13:07:58,21:59:10,8:51:33,6:48:32,2:03:01,1:01:25,1:01:35,Billed,2,13,0,38,No,13.116666666666667,8.85,2.05,1.0166666666666666,15,0,0,6.8,1.0166666666666666,76.8361581920904,0.231638418079096,4.116666666666667,14,0,1,Late Starter,Daniel Prince
543,TDS,Campus 2024,Bristol-Myers Squibb,12:30:19,21:55:55,9:25:39,6:48:27,2:37:11,0:32:51,2:04:19,Billed,1,4,0,21,No,12.5,9.416666666666666,2.6166666666666667,2.066666666666667,5,0,0,6.8,0.5333333333333333,72.21238938053098,0.2778761061946903,3.5,4.5,0.4166666666666661,3,Silent Overworker,Mark Atkinson
397,TDS,Campus-2023,Mars,12:22:17,21:38:13,9:16:36,6:48:22,2:28:13,1:13:18,1:14:54,Billed,5,7,1,10,No,12.366666666666667,9.266666666666667,2.466666666666667,1.2333333333333334,12,0,0,6.8,1.2166666666666668,73.38129496402877,0.2661870503597122,3.366666666666667,9.5,0.2666666666666675,3,Silent Overworker,Renee Lucero
947,TDS,Campus-2023,CHEVRON U.S.A. INC.,11:40:18,20:42:46,9:02:37,6:48:20,2:14:17,0:34:14,1:40:02,Unbilled,3,11,0,20,No,11.666666666666666,9.033333333333331,2.2333333333333334,1.6666666666666663,14,1,0,6.8,0.5666666666666667,75.27675276752768,0.2472324723247232,2.666666666666666,12.5,0.0333333333333332,3,Silent Overworker,Walter Hamilton
1238,TDS,Ragnarok TDS2,Mars,12:50:34,21:45:08,8:54:53,6:47:55,2:06:58,0:37:10,1:29:47,Billed,2,15,1,43,No,12.833333333333334,8.9,2.1,1.4833333333333334,17,0,0,6.783333333333333,0.6166666666666667,76.21722846441948,0.2359550561797752,3.833333333333334,16,0,3,Silent Overworker,Charles Archer
342,AL,Campus-2021,Abbvie,13:09:21,22:48:05,9:38:30,6:47:40,2:50:50,0:00:56,2:49:53,Unbilled,4,8,0,14,No,13.15,9.633333333333333,2.833333333333333,2.8166666666666664,12,1,0,6.783333333333333,0,70.41522491349481,0.2941176470588235,4.15,10,0.6333333333333329,3,Silent Overworker,Stuart Thomas
1350,AL,Lateral,CHEVRON U.S.A. INC.,12:35:37,21:06:22,8:30:01,6:47:02,1:42:59,0:26:18,1:16:40,Unbilled,0,1,0,27,No,12.583333333333334,8.5,1.7,1.2666666666666666,1,1,0,6.783333333333333,0.4333333333333333,79.80392156862744,0.1999999999999999,3.583333333333334,1,0,1,Late Starter,Anthony Rivera
1364,AL,Campus-2020,Engineering Improvement,12:38:36,22:13:36,9:35:49,6:47:00,2:48:48,0:31:25,2:17:23,Unbilled,3,27,0,60,No,12.633333333333333,9.583333333333334,2.8,2.283333333333333,30,1,0,6.783333333333333,0.5166666666666667,70.78260869565217,0.2921739130434782,3.633333333333333,28.5,0.5833333333333339,3,Silent Overworker,Bridget Phillips
1064,TDS,Campus-2022,Bristol-Myers Squibb,12:11:42,21:19:53,9:08:00,6:46:58,2:21:01,0:31:08,1:49:53,Billed,2,10,0,20,No,12.183333333333334,9.133333333333333,2.35,1.8166666666666669,12,0,0,6.766666666666667,0.5166666666666667,74.08759124087592,0.2572992700729927,3.1833333333333336,11,0.1333333333333328,3,Silent Overworker,Kimberly Miller
1146,TDS,Campus-2023,Abbvie,11:51:39,20:44:16,8:52:49,6:46:40,2:06:09,0:34:15,1:31:54,Unbilled,4,18,0,21,No,11.85,8.866666666666667,2.1,1.5166666666666666,22,1,0,6.766666666666667,0.5666666666666667,76.3157894736842,0.2368421052631578,2.85,20,0,3,Silent Overworker,Brian Taylor
1120,TDS,Campus-2023,CHEVRON U.S.A. INC.,13:03:45,22:14:38,9:10:37,6:46:38,2:23:58,0:53:05,1:30:53,Billed,3,7,0,34,No,13.05,9.166666666666666,2.3833333333333333,1.5,10,0,0,6.766666666666667,0.8833333333333333,73.81818181818183,0.26,4.050000000000001,8.5,0.166666666666666,3,Silent Overworker,Marcus Gilbert
1328,TDS,Ragnarok TDS2,SABIC,12:27:16,21:59:29,9:31:45,6:46:34,2:45:11,0:20:23,2:24:48,Unbilled,5,8,0,31,No,12.45,9.516666666666667,2.75,2.4,13,1,0,6.766666666666667,0.3333333333333333,71.1033274956217,0.2889667250437828,3.4499999999999997,10.5,0.5166666666666675,3,Silent Overworker,Jennifer Robertson
227,TDS,Campus 2024,Home Depot,12:24:34,21:37:56,9:13:08,6:46:32,2:26:35,1:19:31,1:07:03,Billed,0,4,0,4,No,12.4,9.216666666666669,2.4333333333333336,1.1166666666666667,4,0,0,6.766666666666667,1.3166666666666669,73.41772151898735,0.2640144665461121,3.4000000000000004,4,0.2166666666666667,3,Silent Overworker,Carla Adkins
486,TDS,Campus-2023,Novartis,12:39:27,21:46:12,9:06:51,6:46:17,2:20:33,0:28:42,1:51:51,Unbilled,0,9,0,8,No,12.65,9.1,2.333333333333333,1.85,9,1,0,6.766666666666667,0.4666666666666667,74.35897435897436,0.2564102564102564,3.65,9,0.0999999999999996,3,Silent Overworker,Jenna Lowe
997,TDS,Ragnarok TDS2,Southwest,12:53:08,22:06:58,9:13:33,6:45:53,2:27:40,0:43:47,1:43:53,Unbilled,7,8,0,36,No,12.883333333333333,9.216666666666669,2.45,1.7166666666666668,15,1,0,6.75,0.7166666666666667,73.23688969258589,0.2658227848101266,3.883333333333333,11.5,0.2166666666666667,3,Silent Overworker,Michael Williams
1257,AL,Campus-2021,CHEVRON U.S.A. INC.,13:05:40,22:22:09,9:17:07,6:45:24,2:31:42,0:52:20,1:39:22,Billed,0,7,0,46,No,13.083333333333334,9.283333333333331,2.5166666666666666,1.65,7,0,0,6.75,0.8666666666666667,72.71095152603232,0.2710951526032316,4.083333333333334,7,0.2833333333333332,3,Silent Overworker,Heather Bates
1072,TDS,Ragnarok TDS2,Chevron India,13:21:09,22:19:53,8:57:53,6:45:12,2:12:41,0:59:42,1:12:58,Billed,1,12,1,22,No,13.35,8.95,2.2,1.2,13,0,0,6.75,0.9833333333333332,75.41899441340783,0.2458100558659218,4.35,12.5,0,3,Silent Overworker,Daniel Silva
707,TDS,Lateral,Walmart,14:00:19,22:58:42,8:58:46,6:44:55,2:13:50,0:45:55,1:27:54,Unbilled,1,7,0,20,No,14,8.966666666666667,2.216666666666667,1.45,8,1,0,6.733333333333333,0.75,75.09293680297398,0.2472118959107807,5,7.5,0,3,Silent Overworker,Tamara Wolfe
1268,TDS,Campus 2025,CHEVRON U.S.A. INC.,12:38:22,20:52:19,8:14:37,6:44:11,1:30:26,0:26:31,1:03:55,Unbilled,0,3,0,6,No,12.633333333333333,8.233333333333333,1.5,1.05,3,1,0,6.733333333333333,0.4333333333333333,81.78137651821864,0.1821862348178138,3.633333333333333,3,0,1,Late Starter,James Williams
1275,AL,Campus-2020,Bristol-Myers Squibb,13:11:27,22:11:53,9:00:22,6:44:11,2:16:11,0:47:26,1:28:45,Billed,1,20,0,31,No,13.183333333333334,9,2.2666666666666666,1.4666666666666668,21,0,0,6.733333333333333,0.7833333333333333,74.81481481481481,0.2518518518518518,4.183333333333334,20.5,0,3,Silent Overworker,Larry Cherry
1256,TDS,Campus-2022,SABIC,13:03:45,22:44:06,9:39:46,6:44:05,2:55:40,0:28:07,2:27:33,Billed,5,15,0,14,No,13.05,9.65,2.9166666666666665,2.45,20,0,0,6.733333333333333,0.4666666666666667,69.77547495682211,0.3022452504317789,4.050000000000001,17.5,0.6500000000000004,3,Silent Overworker,Sara Gonzalez
956,TDS,Campus-2023,Bristol-Myers Squibb,12:39:28,21:53:34,9:14:12,6:43:46,2:30:25,0:30:34,1:59:50,Billed,1,10,0,16,No,12.65,9.233333333333333,2.5,1.9833333333333332,11,0,0,6.716666666666667,0.5,72.74368231046932,0.2707581227436823,3.65,10.5,0.2333333333333325,3,Silent Overworker,Jessica Carroll
630,TDS,Campus-2023,Mars,13:05:25,22:14:15,9:08:35,6:43:43,2:24:51,0:11:46,2:13:05,Billed,1,9,0,14,No,13.083333333333334,9.133333333333333,2.4,2.216666666666667,10,0,0,6.716666666666667,0.1833333333333333,73.54014598540147,0.2627737226277372,4.083333333333334,9.5,0.1333333333333328,3,Silent Overworker,Anthony Bailey
1236,TDS,Ragnarok TDS2,Microsoft,12:30:58,21:45:33,9:15:22,6:43:39,2:31:42,0:22:50,2:08:51,Billed,0,13,0,46,No,12.5,9.25,2.5166666666666666,2.1333333333333333,13,0,0,6.716666666666667,0.3666666666666666,72.61261261261261,0.272072072072072,3.5,13,0.25,3,Silent Overworker,Zachary Roberson DVM
1217,TDS,Ragnarok TDS2,Bristol-Myers Squibb,12:31:31,21:50:20,9:18:12,6:43:35,2:34:37,0:29:30,2:05:06,Unbilled,1,22,1,21,No,12.516666666666667,9.3,2.5666666666666664,2.083333333333333,23,1,0,6.716666666666667,0.4833333333333333,72.22222222222221,0.2759856630824372,3.5166666666666675,22.5,0.3000000000000007,3,Silent Overworker,Michelle Garcia
891,TDS,Campus-2023,BMS Japan,12:32:26,21:46:33,9:14:09,6:43:31,2:30:38,1:14:07,1:16:30,Billed,1,12,0,18,No,12.533333333333331,9.233333333333333,2.5,1.2666666666666666,13,0,0,6.716666666666667,1.2333333333333334,72.74368231046932,0.2707581227436823,3.533333333333333,12.5,0.2333333333333325,3,Silent Overworker,Catherine Williams
732,TDS,Campus 2024,Bristol-Myers Squibb,12:04:51,21:28:43,9:23:20,6:43:15,2:40:05,0:53:34,1:46:31,Billed,0,13,0,12,No,12.066666666666666,9.383333333333333,2.6666666666666665,1.7666666666666666,13,0,0,6.716666666666667,0.8833333333333333,71.58081705150977,0.2841918294849023,3.0666666666666664,13,0.3833333333333328,3,Silent Overworker,Annette Hayes
1293,AL,Campus-2020,Engineering Improvement,12:39:42,22:08:34,9:29:30,6:43:00,2:46:30,0:15:52,2:30:37,Unbilled,1,20,0,38,No,12.65,9.483333333333333,2.7666666666666666,2.5,21,1,0,6.716666666666667,0.25,70.82601054481547,0.2917398945518453,3.65,20.5,0.4833333333333325,3,Silent Overworker,William Woods
836,TDS,Ragnarok TDS2,Coles,11:56:46,20:52:36,8:58:15,6:42:44,2:15:31,0:23:05,1:52:25,Billed,0,7,0,14,No,11.933333333333334,8.966666666666667,2.25,1.8666666666666667,7,0,0,6.7,0.3833333333333333,74.72118959107806,0.2509293680297397,2.9333333333333336,7,0,3,Silent Overworker,Christian Wright
1337,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:37:30,22:08:20,9:31:00,6:42:42,2:48:18,1:28:34,1:19:44,Unbilled,0,25,0,18,No,12.616666666666667,9.516666666666667,2.8,1.3166666666666669,25,1,0,6.7,1.4666666666666668,70.40280210157619,0.2942206654991243,3.616666666666667,25,0.5166666666666675,3,Silent Overworker,Stephen Clark
1180,TDS,Campus-2023,CHEVRON U.S.A. INC.,13:02:09,22:13:47,9:11:27,6:41:41,2:29:45,0:39:50,1:49:55,Billed,6,5,19,29,No,13.033333333333331,9.183333333333334,2.4833333333333334,1.8166666666666669,11,0,0,6.683333333333334,0.65,72.77676950998185,0.2704174228675136,4.033333333333333,8,0.1833333333333335,3,Silent Overworker,Michele Maldonado
1298,TDS,Campus-2022,Abbott Ireland,11:59:11,20:59:43,9:01:34,6:41:41,2:19:53,0:08:36,2:11:16,Unbilled,0,13,0,36,Yes,11.983333333333333,9.016666666666667,2.3166666666666664,2.183333333333333,13,1,1,6.683333333333334,0.1333333333333333,74.12199630314232,0.2569316081330868,2.9833333333333325,13,0.0166666666666674,0,Consistent Performer,Emily Gonzales
1245,TDS,Ragnarok TDS2,SABIC,12:07:25,21:03:22,8:56:18,6:41:11,2:15:06,1:12:43,1:02:23,Billed,2,4,0,18,No,12.116666666666667,8.933333333333334,2.25,1.0333333333333334,6,0,0,6.683333333333334,1.2,74.81343283582089,0.251865671641791,3.116666666666667,5,0,1,Late Starter,Lisa Macias
363,AL,Lateral,Mars,12:11:34,21:28:17,9:16:34,6:41:04,2:35:30,0:22:41,2:12:48,Unbilled,5,9,0,3,No,12.183333333333334,9.266666666666667,2.583333333333333,2.2,14,1,0,6.683333333333334,0.3666666666666666,72.12230215827337,0.2787769784172662,3.1833333333333336,11.5,0.2666666666666675,3,Silent Overworker,Amanda Lee
832,TDS,Campus-2023,Home Depot,13:05:42,22:07:48,9:02:00,6:40:59,2:21:00,1:00:30,1:20:30,Billed,5,8,0,34,No,13.083333333333334,9.033333333333331,2.35,1.3333333333333333,13,0,0,6.666666666666667,1,73.80073800738008,0.2601476014760148,4.083333333333334,10.5,0.0333333333333332,3,Silent Overworker,Tiffany Dixon
936,TDS,Campus-2022,Abbvie,13:01:01,22:14:53,9:13:29,6:40:28,2:33:01,0:44:55,1:48:05,Billed,2,8,0,26,No,13.016666666666667,9.216666666666669,2.55,1.8,10,0,0,6.666666666666667,0.7333333333333333,72.33273056057867,0.2766726943942134,4.016666666666668,9,0.2166666666666667,3,Silent Overworker,Keith Hebert
896,TDS,Campus 2024,Bristol-Myers Squibb,13:02:25,22:07:50,9:06:05,6:39:53,2:26:11,0:39:46,1:46:24,Billed,3,9,0,27,No,13.033333333333331,9.1,2.4333333333333336,1.7666666666666666,12,0,0,6.65,0.65,73.07692307692308,0.2673992673992674,4.033333333333333,10.5,0.0999999999999996,3,Silent Overworker,Brittany Wright
1369,AL,Campus-2020,Mars,11:36:04,20:51:36,9:18:03,6:39:51,2:38:12,0:42:06,1:56:06,Unbilled,0,7,21,51,Yes,11.6,9.3,2.6333333333333333,1.9333333333333331,7,1,1,6.65,0.7,71.50537634408603,0.2831541218637992,2.6,7,0.3000000000000007,0,Consistent Performer,Brittany Salinas
848,TDS,Campus-2022,ADM,12:03:41,21:24:51,9:21:08,6:39:48,2:41:19,1:14:29,1:26:50,Billed,0,11,0,18,No,12.05,9.35,2.6833333333333336,1.4333333333333331,11,0,0,6.65,1.2333333333333334,71.12299465240642,0.28698752228164,3.0500000000000007,11,0.3499999999999996,3,Silent Overworker,Teresa Wells
1079,TDS,Campus-2023,Bristol-Myers Squibb,11:44:53,20:49:32,9:04:56,6:39:45,2:25:10,0:38:11,1:46:58,Billed,0,6,1,28,No,11.733333333333333,9.066666666666666,2.4166666666666665,1.7666666666666666,6,0,0,6.65,0.6333333333333333,73.34558823529413,0.2665441176470588,2.7333333333333325,6,0.0666666666666664,3,Silent Overworker,Jimmy Austin
984,TDS,Ragnarok TDS2,Chevron India,13:05:02,22:10:38,9:05:31,6:39:40,2:25:50,1:26:52,0:58:58,Billed,1,10,0,14,No,13.083333333333334,9.083333333333334,2.4166666666666665,0.9666666666666668,11,0,0,6.65,1.4333333333333331,73.21100917431193,0.2660550458715596,4.083333333333334,10.5,0.0833333333333339,3,Silent Overworker,Hunter Mccoy
1243,AL,Campus-2020,Dell,13:33:25,22:37:06,9:04:02,6:39:09,2:24:53,1:40:18,0:44:34,Unbilled,1,17,0,13,No,13.55,9.066666666666666,2.4,0.7333333333333333,18,1,0,6.65,1.6666666666666663,73.34558823529413,0.2647058823529412,4.550000000000001,17.5,0.0666666666666664,3,Silent Overworker,Ricky Hansen
1392,TDS,Ragnarok TDS2,SABIC,13:12:32,22:01:34,8:48:40,6:38:56,2:09:44,0:26:35,1:43:08,Billed,1,12,1,50,No,13.2,8.8,2.15,1.7166666666666668,13,0,0,6.633333333333333,0.4333333333333333,75.37878787878786,0.2443181818181818,4.199999999999999,12.5,0,3,Silent Overworker,Lori Reyes
616,TDS,Campus 2024,Bristol-Myers Squibb,12:52:14,22:00:50,9:08:57,6:38:54,2:30:02,1:05:57,1:24:05,Billed,1,14,0,9,No,12.866666666666667,9.133333333333333,2.5,1.4,15,0,0,6.633333333333333,1.0833333333333333,72.62773722627736,0.2737226277372263,3.866666666666667,14.5,0.1333333333333328,3,Silent Overworker,Kristen Smith
1368,TDS,Campus-2023,CHEVRON U.S.A. INC.,13:18:26,22:19:52,9:01:59,6:38:27,2:23:32,1:08:33,1:14:59,Unbilled,2,62,0,13,No,13.3,9.016666666666667,2.3833333333333333,1.2333333333333334,64,1,0,6.633333333333333,1.1333333333333333,73.56746765249537,0.2643253234750461,4.300000000000001,63,0.0166666666666674,3,Silent Overworker,Patricia Cummings
1271,TDS,Ragnarok TDS2,BMS Germany,12:22:33,21:39:01,9:16:42,6:38:17,2:38:24,1:17:21,1:21:02,Billed,0,14,0,37,No,12.366666666666667,9.266666666666667,2.6333333333333333,1.35,14,0,0,6.633333333333333,1.2833333333333332,71.58273381294963,0.2841726618705035,3.366666666666667,14,0.2666666666666675,3,Silent Overworker,Angela Williamson
530,TDS,Campus-2023,Home Depot,12:27:52,21:37:07,9:09:19,6:37:56,2:31:22,0:30:15,2:01:06,Billed,0,6,1,20,No,12.45,9.15,2.5166666666666666,2.0166666666666666,6,0,0,6.616666666666667,0.5,72.31329690346084,0.2750455373406193,3.4499999999999997,6,0.1500000000000003,3,Silent Overworker,Elizabeth Hale
1170,TDS,Ragnarok TDS2,Bristol-Myers Squibb,13:20:00,22:14:52,8:55:09,6:37:48,2:17:20,0:30:26,1:46:54,Billed,0,4,0,34,No,13.333333333333334,8.916666666666666,2.283333333333333,1.7666666666666666,4,0,0,6.616666666666667,0.5,74.20560747663552,0.2560747663551402,4.333333333333334,4,0,3,Silent Overworker,Dr. Traci Ferguson
773,TDS,Campus-2023,Novartis,13:17:24,22:34:48,9:16:41,6:37:38,2:39:02,0:30:40,2:08:22,Unbilled,2,9,0,34,No,13.283333333333331,9.266666666666667,2.65,2.1333333333333333,11,1,0,6.616666666666667,0.5,71.40287769784173,0.2859712230215827,4.283333333333333,10,0.2666666666666675,3,Silent Overworker,Steven Chen
892,TDS,Campus 2024,Bristol-Myers Squibb,11:55:02,20:46:11,8:51:43,6:37:34,2:14:09,0:20:51,1:53:18,Unbilled,0,9,0,17,No,11.916666666666666,8.85,2.2333333333333334,1.8833333333333333,9,1,0,6.616666666666667,0.3333333333333333,74.76459510357816,0.2523540489642185,2.916666666666666,9,0,3,Silent Overworker,Cynthia Gonzalez
